,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1993 [YR1993],NaN,NaN,NaN,NaN,NaN,NaN,70160000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,962300,NaN,2439367,1639570,28.85482417,NaN,NaN,NaN,850000,51200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6,779,4078937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.38872799,NaN,NaN,365000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.070000172,NaN,NaN,19.39999962,NaN,NaN,NaN
1994 [YR1994],NaN,NaN,NaN,NaN,NaN,NaN,402190000,NaN,NaN,NaN,NaN,NaN,NaN,987760751.6,NaN,NaN,NaN,NaN,4295933155,NaN,NaN,NaN,NaN,NaN,NaN,2034400000,1767100000,314280000,526000000,779000000,NaN,NaN,15.44828942,101.8472277,NaN,NaN,1255802469,1090802469,194000000,1085000000,480864197.5,NaN,NaN,37.45591149,NaN,953.1882285,953.1882285,3346883845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,847400,NaN,2341996,1594528,17.64844486,NaN,2.614694235,NaN,850000,51200,NaN,NaN,0.183719661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,681,3936524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.55059256,NaN,NaN,894000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70000,70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.179999828,NaN,NaN,20.29000092,NaN,NaN,NaN
1995 [YR1995],NaN,NaN,NaN,NaN,NaN,NaN,911200000,NaN,NaN,NaN,NaN,NaN,NaN,1512189629,NaN,NaN,20.7999984,NaN,5189487182,NaN,NaN,NaN,NaN,NaN,NaN,2674985700,2328175500,546011100,687471300,1433792400,NaN,NaN,20.41173902,91.87961266,NaN,NaN,1866572954,1624572954,381000000,1334000000,1000483148,NaN,NaN,59.44946859,NaN,1208.592036,1208.592036,4134434839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,671360,NaN,2266147,1562903,16.40536242,NaN,3.097173406,NaN,850000,51200,NaN,NaN,0.825551967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.847432418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.7,619,3829050,NaN,NaN,NaN,1032,NaN,NaN,NaN,NaN,NaN,NaN,95.39979673,NaN,NaN,1082000000,NaN,NaN,NaN,NaN,NaN,NaN,14.21889616,92000,92000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.360000134,NaN,NaN,21.12999916,NaN,NaN,NaN
1996 [YR1996],NaN,NaN,NaN,NaN,NaN,NaN,650900000,NaN,NaN,NaN,NaN,NaN,NaN,2478867065,2875913669,NaN,88.95766682,NaN,9805933899,NaN,NaN,NaN,NaN,NaN,NaN,4192441000,3858375400,990158400,1077457300,1496701500,NaN,NaN,23.61770625,107.5000435,NaN,NaN,2786045322,2564045322,658000000,2336999934,994618221.7,NaN,NaN,33.22133156,NaN,2365.466352,2365.466352,8321213531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,841400,NaN,2216117,1548308,29.26430518,NaN,5.102256131,NaN,900000,51200,NaN,NaN,0.073756561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.05676365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.8,548,3764425,NaN,NaN,NaN,963,NaN,NaN,NaN,NaN,NaN,NaN,93.07753265,NaN,NaN,1882000000,NaN,NaN,NaN,NaN,NaN,NaN,31.43124415,227000,227000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.53000021,NaN,NaN,22.01000023,NaN,NaN,NaN
1997 [YR1997],NaN,NaN,NaN,NaN,NaN,NaN,701400000,80406088.86,NaN,NaN,NaN,NaN,NaN,3299910160,3782196012,NaN,34.38957382,NaN,13178152776,NaN,NaN,NaN,NaN,NaN,NaN,6367297000,5971922200,1772250200,1605681000,2506443800,NaN,NaN,27.8336349,100.6309648,NaN,NaN,3671816504,3443816504,1022000000,2672984372,1445385964,NaN,NaN,25.03182114,NaN,3258.300194,3258.300194,11551722774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1242059,NaN,2187768,1548302,46.48031945,NaN,4.51798217,NaN,900000,51200,NaN,NaN,1.892504532,NaN,NaN,-0.002057388,3968981439,-1984906802,NaN,NaN,NaN,13.01148238,NaN,NaN,23.47791573,NaN,NaN,NaN,NaN,10.2,496,3736070,NaN,NaN,NaN,963,NaN,NaN,NaN,NaN,NaN,NaN,90.54872662,NaN,NaN,2333000000,NaN,NaN,NaN,NaN,NaN,NaN,53.78858746,86000,86000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.630000114,NaN,NaN,22.87999916,NaN,NaN,NaN
1998 [YR1998],-66736468.36,431475876.4,-2925389371,1124011275,NaN,1771200072,508290000,174530374.7,NaN,NaN,NaN,NaN,NaN,4741460123,4960116457,NaN,15.59999682,NaN,15233944190,NaN,NaN,NaN,NaN,NaN,NaN,7244156000,8667865200,1977886200,1987085000,2804170100,NaN,NaN,27.30319723,125.6666091,NaN,NaN,4116699437,4925763028,1123990567,4049326021,1593550094,NaN,NaN,18.57519263,NaN,3810.756358,3810.756358,16530234741,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,1326660,NaN,2175065,1559272,49.33348022,NaN,4.249488388,NaN,950000,51200,NaN,NaN,1.501315671,NaN,NaN,-0.11554141,4297422159,-1911037881,NaN,NaN,NaN,-1.581925476,NaN,NaN,25.17838128,NaN,NaN,NaN,NaN,9.6,448,3734337,17144064.1,NaN,NaN,1031,NaN,NaN,NaN,NaN,NaN,NaN,92.04858748,NaN,NaN,2910000000,NaN,NaN,NaN,NaN,NaN,NaN,56.59494855,86000,86000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.78000021,NaN,NaN,23.78000069,NaN,NaN,NaN
1999 [YR1999],-176780594.8,594669812.7,-3117889820,1295465926,NaN,1888507950,1067600000,452403157.5,2247180639,3.16499645,171343623.1,8916758.9,NaN,5186401861,5240677901,NaN,9.599999696,NaN,16696402786,NaN,NaN,NaN,NaN,NaN,NaN,8603006000,9939565400,2378210400,2095421000,3827209800,NaN,NaN,27.64394678,121.8205416,NaN,NaN,4685733115,5413706645,1295321569,4412863889,2084536928,NaN,NaN,23.7589525,NaN,4226.684863,4226.684863,17843089436,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,1368792,NaN,2168562,1574792,45.10537719,NaN,4.774493057,NaN,950000,51200,NaN,NaN,1.332756811,NaN,NaN,-0.213088309,4147761793,-1273357388,NaN,NaN,NaN,8.355729101,NaN,NaN,27.03644903,NaN,NaN,NaN,NaN,9.1,404,3743354,28332973.03,23,3554,1031,NaN,NaN,NaN,NaN,NaN,NaN,92.6915489,NaN,NaN,3305000000,NaN,NaN,NaN,NaN,NaN,NaN,70.2525725,86000,86000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.929999828,NaN,NaN,24.78000069,NaN,NaN,NaN
2000 [YR2000],-146075610.9,520065386.7,-2577518133,1579790181,NaN,1591470151,571370000,496626475.4,2621526988,5.24124026,319516839.3,4015561.7,NaN,5784311547,5572336115,NaN,5.500000506,NaN,17614705024,NaN,NaN,NaN,NaN,NaN,NaN,11689000000,12942246800,3353672600,2264131000,6529214000,NaN,NaN,28.69084267,104.1924382,NaN,NaN,5505887894,6096206689,1579685634,4157033208,3075465850,NaN,NaN,12.10474038,NaN,4549.329624,4549.329624,18895011681,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,930230,NaN,2161278,1589898,50.69517691,100,3.92646871,NaN,1000000,51200,1723.146729,49338.41797,1.223939237,NaN,NaN,-0.240927368,4373173272,-1050991628,NaN,NaN,NaN,28.78778418,NaN,NaN,22.13727127,187.4691773,7.65342188,113.3132629,24.96021843,8.7,367,3751176,35002343.93,31,4111,943,NaN,NaN,NaN,NaN,NaN,NaN,94.52951905,NaN,NaN,3107000000,NaN,NaN,NaN,NaN,NaN,NaN,100,76000,76000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.989999771,NaN,NaN,25.67000008,NaN,NaN,NaN
2001 [YR2001],-118495219.8,374770421.8,-2730065299,1630974330,NaN,1454833588,432120000,1233132927,2489381562,4.988177446,313327603.1,9260192.3,NaN,5935281156,6023590165,NaN,4.39999928,NaN,18389751918,NaN,NaN,NaN,NaN,NaN,NaN,12565000000,13728637700,3567519100,2395689000,6844084000,NaN,NaN,28.39251174,104.3189001,NaN,NaN,5748993411,6281404511,1632283629,4365003066,3131443997,NaN,NaN,10.19007797,NaN,4751.161133,4751.161133,19495476958,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,1137981,NaN,2151983,1603529,50.43241211,99.4,4.248216041,NaN,1010000,51200,NaN,NaN,1.381755038,NaN,18.64698119,-3.095409797,2939201098,2569266538,NaN,NaN,NaN,2.963818085,NaN,NaN,36.61343966,207.5896149,7.27702522,112.0685196,5.3372488,8.4,336,3755512,44623762.36,52,4039,1032,30,NaN,NaN,NaN,NaN,NaN,94.52893626,NaN,NaN,3354000000,NaN,NaN,NaN,NaN,0,NaN,96.53882133,24000,24000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.03000021,NaN,NaN,26.59000015,0.455038995,0.109874584,NaN
2002 [YR2002],-267769569,382327114.9,-3120639140,1633872801,NaN,1421941168,325660000,1336266925,2656918908,2.498841467,178896811.8,-480864.2,NaN,6731221795,6637157001,NaN,5.300000633,NaN,19364408886,NaN,NaN,NaN,NaN,NaN,NaN,13821000000,14876797100,3365116600,2457509000,7733747000,NaN,NaN,24.34785182,95.27847913,NaN,NaN,6651106833,7159190135,1619401636,4717671800,3721726179,NaN,NaN,7.763169001,NaN,5136.527062,5136.527062,20785313952,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,4685,1307700,NaN,2142324,1617063,49.89337042,98.5,4.382460136,1.057746479,997000,51200,NaN,NaN,0.884701945,NaN,10.54135933,-3.181177918,3804008380,2121236753,NaN,NaN,NaN,4.459658149,4.528333333,7.884551156,36.69255821,229.7783508,7.12647152,127.2113953,6.85462952,8.2,312,3759387,58593673.02,NaN,NaN,1032,NaN,NaN,NaN,NaN,NaN,NaN,94.5284211,NaN,NaN,3872000000,NaN,NaN,NaN,NaN,NaN,NaN,94.03985033,19800,19800,3.904372905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.210000038,NaN,NaN,27.64999962,NaN,NaN,NaN
2003 [YR2003],-381784637.4,454712919.4,-3821941979,2198490326,NaN,1657600337,318150000,1813519793,4216156030,2.448801816,218020575.9,10118773.7,NaN,8293059703,7692217832,NaN,3.999999711,NaN,20138985185,NaN,NaN,NaN,NaN,NaN,NaN,14505000000,15429164400,4393545100,2779171000,8035882000,NaN,NaN,30.28986625,113.4597628,NaN,NaN,8369878823,8903153145,2535225101,6961219561,4636977496,NaN,NaN,6.086832093,NaN,5373.58092,5373.58092,21504395011,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,6635,793364,NaN,2132023,1630150,58.83188354,100,4.595658033,NaN,1017000,51200,NaN,NaN,0.879184682,NaN,15.1239118,-3.744823164,4555017210,1928415986,NaN,NaN,NaN,0.912491306,4.025,9.867468898,37.89141,298.8958435,8.03272915,180.9941711,5.82355642,8,294,3762173,89129392.39,32,4091,1033,NaN,NaN,NaN,12,47.3,NaN,92.15118635,4.481097975,14.14580876,4801000000,13.93961828,5.295933128,1.895832482,NaN,NaN,NaN,125.3507951,18800,18800,2.41669769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.239999771,NaN,NaN,28.63999939,NaN,NaN,NaN
2004 [YR2004],-708312302.7,281957451.7,-4138362134,2950216686,NaN,1994550680,291490000,2427266571,5124626300,2.268978465,251873402.9,-3470359.7,NaN,10238888772,9757599067,NaN,6.099966798,NaN,21367456595,NaN,NaN,NaN,NaN,NaN,NaN,16689024000,17483665700,4641400000,3427925500,9205665600,11.17025789,10.66256386,27.81109309,94.65502596,NaN,NaN,10596205714,11100740127,2946920635,7082920635,5319327619,NaN,NaN,6.180579124,NaN,6201.107913,6201.107913,24453602136,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,6394,1438704,NaN,2121199,1642995,51.98774356,100,4.85369231,NaN,1028000,51200,NaN,NaN,1.704350352,NaN,20.08498459,-3.296515243,5357495650,2749250809,NaN,NaN,NaN,8.442109711,3.720833333,1.696349287,40.93448269,306.8236084,9.06270218,244.5274048,1.83406985,7.9,281,3764194,101316374.9,50,4153,1000,34,NaN,NaN,12,45.3,NaN,78.05278186,7.81576837,16.98220504,5915000000,16.45712332,9.190342824,1.979866764,NaN,NaN,NaN,167.6963517,24000,24000,1.889602808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.190000057,NaN,NaN,29.54000092,0.158760697,0.033563599,NaN
2005 [YR2005],-607373915.4,276437308.7,-4345529639,3544270730,NaN,2031629205,278890000,2547614647,6095420489,2.653695734,310236216.5,13892440,1094380000,10753527126,11967736158,NaN,8.759256846,NaN,23239087000,NaN,NaN,NaN,4853204000,2116888000,12961073000,17650339000,18386000000,5583000000,3782969000,9643779000,6.136886386,5.891337165,31.63112051,103.2648721,NaN,NaN,11222953519,11690722961,3549945953,8039422649,6141356266,NaN,14.74858935,4.618106309,NaN,6479.664428,6479.664428,25414986281,19043737919,NaN,NaN,NaN,NaN,9,NaN,NaN,7070,1349772,NaN,2109903,1655428,51.28551024,100,4.840911246,NaN,1025000,51200,NaN,NaN,2.025766144,NaN,23.2357937,-3.707648675,6872748930,2781341223,NaN,NaN,85.04970121,-2.757552641,3.564166667,12.7208364,45.75035103,311.9256287,9.05223751,262.8928223,1.26814175,7.8,271,3765331,115957374.5,66,4360,1000,NaN,NaN,NaN,13,41.2,22.1,87.88185552,8.883607809,22.54147589,7070000000,17.37550312,12.95146871,2.962499329,NaN,NaN,NaN,224.5088868,12000,12000,1.544219658,NaN,32.6172729,19.88609239,22.67168518,35.51079109,2099805772,3.591666667,5.150000095,NaN,NaN,30.39999962,NaN,NaN,NaN
2006 [YR2006],-764131962.5,286203981.8,-3624941969,4521180073,8258726.12,2234397388,300650000,3671010361,7404785335,2.9401172,389752692.5,26739565.1,1146480000,12102511407,13223806992,NaN,5.414003571,NaN,24497252000,25238162696,32459977878,25126129062,5314453000,2420044000,13515604000,20057215000,20668000000,7024400000,4218049000,10548998000,8.589153419,8.335324986,35.02181135,98.04352199,8117040627,4102942207,12864610994,13256365852,4505419793,8107497915,6775366558,NaN,12.27604027,4.049677211,NaN,7404.110975,7404.110975,28728611002,20344050105,NaN,NaN,NaN,NaN,9,NaN,NaN,7621,1340995,NaN,2098019,1667405,54.79750545,99.38727699,5.260260463,NaN,1027000,51200,NaN,NaN,1.72814522,NaN,27.13317495,-4.845768199,7964959133,4140407046,NaN,NaN,90.25947692,7.800126602,3.693333333,0.198552702,49.36778256,358.9941406,9.17218685,303.5122376,2.89488244,7.5,260,3765424,121564325.6,55,4498,1024.495,NaN,NaN,NaN,13,37.4,22,81.38034224,8.172263188,20.42684674,7345000000,16.83125247,15.37958203,4.127484758,NaN,4.554924,NaN,310.8512629,9000,9000,1.386533488,NaN,33.99303385,21.68995499,50.60084198,38.01585594,2535973072,3.666666667,5.099999905,26.03000069,NaN,31.11000061,NaN,NaN,NaN
2007 [YR2007],-1777373275,291874923.7,-4662020360,4287589230,9601090.114,2743212409,424200000,5041780929,10146863787,2.634582057,428041229,10930920.2,2502620000,14415953947,14754199349,11.45088508,5.859118402,5.894695597,25932575000,26725875561,35671778009,25626050820,5744903000,2677491000,14285553000,22547859000,23217000000,6110820000,4909220000,11846652000,12.51815763,12.15736974,27.10155319,83.55185741,9110057943,4572765404,15778767670,16247025892,4276291113,8907162351,8301222533,NaN,10.5253509,3.687443964,NaN,8186.580061,8186.580061,31718513366,21553293120,NaN,NaN,NaN,NaN,9,NaN,198800,7442,1000576,NaN,2084546,1678240,64.7233537,99.7,5.807663911,1.097464789,1022000,51200,NaN,NaN,2.28020349,NaN,26.47847606,-10.54028473,9257885927,5467081360,NaN,NaN,91.61407048,6.195571787,3.555833333,0.919933098,53.01261322,419.2373352,9.5306015,388.098999,3.11291242,7.2,250,3762786,126374872.2,NaN,4852,1017.054,33.1,NaN,18.2,13,30.9,22.1,77.47146104,7.918839669,17.56668059,9720000000,15.85945068,14.03054484,4.334398963,NaN,14.72964,NaN,388.3971001,9000,9000,1.236152863,NaN,36.07361258,21.39426966,49.38663752,38.63242938,2908609517,3.683333333,4.809999943,25.43000031,12.40581783,28.97999954,0.030905269,2.76E-09,NaN
2008 [YR2008],-965405030.8,288805668.3,-6229877855,5168278491,10797196.74,2876061416,271650000,4479825860,11915057226,2.407722623,477180617.6,14798172.6,1753184000,17695674186,17762281179,1.145227461,5.441846789,6.040999776,27343786000,28340385644,36587647000,27214929876,6269878000,2849113000,14908883000,25519330000,26462000000,6851447000,5920844000,13691457000,10.77879867,10.39481975,26.84806772,86.16287732,10033044029,4625133969,19112739664,19818753745,5131401288,11336685141,10262435590,NaN,6.43119277,2.346313072,NaN,9028.801838,9028.801838,35148689497,23548297744,NaN,NaN,NaN,NaN,9,NaN,181917,7589,1374701,NaN,2067852,1686419,67.16589085,100,5.685876514,NaN,1008000,51200,NaN,NaN,3.784039051,NaN,19.6892191,-6.469634266,12474112836,3429762868,NaN,NaN,98.41828699,7.337370942,3.485,-0.334494506,48.7445896,476.9676514,9.68943882,482.9365234,3.41439676,6.9,238,3754271,142692704.8,59,4914,1017.054,NaN,NaN,NaN,13,31.6,22.1,74.94934328,9.805676068,15.02944749,12189000000,15.81797053,16.38057063,3.938611186,NaN,14.04759,NaN,469.6990645,9000,9000,1.220612036,NaN,37.83100075,20.30211318,46.34197991,37.87841274,3568510900,3.7,4.989999771,25.37000084,NaN,23.40999985,NaN,NaN,NaN
2009 [YR2009],-231998611.5,249243134.9,-4194259999,4430602468,5967649.542,2379459578,210710000,4575111867,12010247386,2.551379038,466710815.7,21805257.2,36260000,16200351983,18577241088,-3.176003857,-3.00445593,-2.849435329,26522254000,27532844683,33866061000,26417231827,5982317000,2693488000,14659177000,24798520000,25754000000,6201956000,5680757000,13797931000,8.707342775,8.384298126,25.00937959,73.74749783,8593983881,4478239536,17613836210,18292492365,4405111158,8584652319,9812520776,NaN,5.949564721,2.281482414,NaN,9035.281168,9035.281168,35055830554,23313194289,NaN,20.01417,73.22801208,NaN,9,NaN,173647,7620,1390724,NaN,2045837,1690101,59.554506,100,5.429097407,NaN,997000,51200,NaN,NaN,1.506102425,NaN,21.55617349,-5.19353208,12365819877,4043803020,NaN,NaN,98.04285638,0.185463343,3.6,7.732695342,51.24939413,553.9973755,9.02212143,425.0511475,7.64850283,6.6,226,3735938,134007668,NaN,NaN,1017.054,NaN,NaN,NaN,13,16.3,5.3,73.94712471,13.19117805,10.71851528,8773000000,18.99211421,15.27772795,2.697062927,NaN,8.267271,NaN,369.8709074,10577,10577,1.376586214,NaN,39.82454853,18.94628629,43.30554631,37.35762803,3638386383,3.708333333,4.25,24.15999985,NaN,24.06999969,NaN,NaN,NaN
2010 [YR2010],-362660381.9,263663331.8,-3699616133,5094442710,5468247.411,2389438631,232500000,4411161780,12371689192,3.267478154,570387024.2,41174728.3,-100537000,15282633351,18361058982,13.90052031,0.86566926,-1.264007899,26751849000,27184827352,33165584000,26752215734,6080206000,2887731000,14812242000,25364953000,25778000000,7532260000,5695448000,14079747000,7.669156832,7.546272116,29.69554093,80.96821232,8806994650,5100738132,17176781337,17456490824,5100738132,8806994650,9545286111,NaN,7.598927066,2.928309005,NaN,9355.442375,9355.442375,35230841894,24187322990,NaN,2.82477,80.56391144,NaN,9,NaN,175271,7620,1104907,NaN,2017333,1688139,52.53445457,100,5.348646931,NaN,1004000,51200,1723.146729,49338.41797,2.648689651,NaN,21.767357,-3.864123256,13095250250,4904288360,NaN,NaN,100,1.406297201,3.159166667,6.392143596,53.72428981,573.319519,9.01888275,417.7483215,12.81245232,6.3,213,3705472,126473579.4,56,4243,1027.054,NaN,NaN,NaN,14,28.9,5.6,72.8489242,15.08671505,14.35182493,9223000000,18.09980575,19.29588985,3.203159461,NaN,2.638101,NaN,449.3086062,10577,10577,1.280341444,NaN,39.16334551,19.68567609,44.85980603,38.37019773,3812947312,3.708333333,4.880000114,25.79999924,NaN,27.30999947,NaN,NaN,NaN
2011 [YR2011],-476436501.7,253724666.5,-4434962080,5980702786,4604166.894,2517966978,215220000,4247540639,12253085851,4.303555707,808832326.4,66485699.9,-264172000,16220329584,18340484185,4.64401207,0.959511247,0.138270462,27008536000,27222415938,33642034000,26802515728,6060627000,2886574000,15067406000,26231262000,26442000000,8403440000,5821572000,14640909000,6.940549568,6.885234632,32.03597295,87.83634962,9063852488,5337617027,18644723861,18794512759,5973018694,10403826143,10419070296,NaN,8.804984535,3.329588999,NaN,9976.454263,9976.454263,36818985651,25395021922,NaN,2.32086,83.30740356,NaN,9,NaN,170842,4970.200195,1118257,NaN,1981501,1679674,70.71989529,99.70578055,5.111647769,NaN,1005000,51200,NaN,NaN,3.673892642,NaN,19.89796398,-1.586579224,14274045730,5398944820,NaN,NaN,103.67125,2.432526293,2.795833333,4.880422806,54.96254739,625.5023804,9.17856026,467.0319214,17.44380188,6,202,3661175,132669531.1,43,4071,1027.054,33,NaN,17.9,14,27.9,7.1,73.68043125,13.97276535,14.74896334,11051000000,17.58053217,21.50495263,3.255144482,NaN,7.870423,NaN,547.2478017,10550,10550,1.136430264,45.83469429,38.11861795,20.30566528,44.87915307,38.83560406,4036390620,3.641666667,4.320000172,23.27000046,NaN,27.57999992,0.022023357,0.003521527,NaN
2012 [YR2012],-332376367.4,219017226.5,-4035721593,5566123839,9082194.357,2414623451,230430000,4389987071,12100475896,6.045545614,1049610298,8513964.8,-481706000,14755548303,17987842979,0.107433697,-0.821836474,-0.849407443,26786570000,26991186711,33728821000,26701151916,5904686000,2863382000,15236652000,26222710000,26428000000,8483189000,5670189000,14890871000,5.457551172,5.415157473,32.35054272,88.14511162,9119609606,5343351426,17226849297,17361713310,5572979241,9611646301,9796417685,NaN,8.447525948,3.271681829,NaN,10304.07913,10304.07913,37436721354,26342263446,NaN,2.18821,82.77214813,NaN,9,NaN,166620,3638.300049,905975,NaN,1939511,1665461,69.50007101,100,5.557415722,1.232957746,1003000,51200,NaN,NaN,2.361262144,NaN,19.03621196,-0.537260188,15015783127,5485309265,NaN,NaN,105.7992833,0.795774116,3.177333333,6.481563942,56.85794879,670.4228516,9.49001503,452.9765015,18.55486488,5.8,191,3604972,131685665.1,2,3817,1027.054,NaN,NaN,NaN,13,25.6,7.1,75.97470517,8.960863379,13.8812203,10019000000,18.22026759,20.52746678,3.257076146,NaN,1.861004,NaN,482.8633302,10500,10500,1.145571921,49.09026315,39.03266943,20.47753979,44.58028282,39.48127627,4046648071,3.641666667,5.019999981,20.90999985,NaN,28.01000023,NaN,NaN,NaN
