,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
2011 [YR2011],-689582900,64077629.13,-1656613020,3203900846,6189091,1838678711,351090000,1831422016,4993261161,7.410635257,410465165.4,117824818.9,NaN,4440221830,4850547002,15.72072504,5.956274309,0.636467171,2.33495E+11,2.07659E+11,3.08887E+11,2.40214E+11,62111500000,39205500000,1.16589E+11,2.85989E+11,2.55585E+11,1.55974E+11,78501400000,1.3689E+11,17.40562521,19.47618734,54.53847717,136.1798404,4500492774,2860267642,6197766119,5538866119,3380167259,5059940751,2966582799,NaN,NaN,7.905227821,NaN,3297.366837,3297.366837,16250508927,14636591993,104.68279,2.1534,NaN,18.17252922,9,94.89982,390963,394.5,1504683,NaN,3565079,1949521,4.189207019,99.43054199,5.492999998,NaN,1275900,191800,NaN,NaN,12.36065804,153.31,19.53168039,-1.062867805,31941421277,77308335142,NaN,NaN,116.6363263,22.48184223,2.200567203,1.058988813,27.81394953,107.7972565,7.10729122,79.82953644,9.32914734,24.5,3648,5514600,16628943,124,3140,417.2,27.8,NaN,36.8,4,3.5,5.9,53.64986439,10.01983697,3.093823496,4261000000,16.61578056,22.80866016,0.955247813,7.42,1.493822,99.92,387.3360736,20400,20400,1.394428004,NaN,NaN,NaN,NaN,NaN,NaN,3.608333333,0.75,36.22999954,13.27101716,8.529999733,1.00399971,0.157474965,NaN
2012 [YR2012],-277059600,166099134.1,-2917630517,3502107225,7755518,2061495691,383050000,2066679059,5501533057,5.397916011,347401234.2,264813939.1,NaN,5370776035,5814171986,-19.22107581,-0.088150213,9.390988626,2.33289E+11,2.2716E+11,3.60761E+11,2.35423E+11,56057326077,28395869509,1.24077E+11,3.10471E+11,3.02513E+11,1.37862E+11,69102000000,1.58462E+11,12.74085958,13.07601825,44.40420097,139.6759378,5056896405,2310493431,6605139933,6435839933,2932959610,6292831537,3371202757,NaN,NaN,7.310467555,NaN,3618.149726,3618.149726,19767684145,18222866936,112.20765,1.956,NaN,18.19500923,9,97.41253,405318,297,1357041,NaN,3620962,1986238,4.799578059,99.8,4.907786281,15.75107296,1276600,191800,NaN,NaN,7.163719318,202.05,26.01901587,-1.194689905,39635258622,90199012112,NaN,NaN,119.8653357,8.656316823,2.315941087,13.1975919,31.72593129,123.0055924,8.50966358,99.98524475,17.74018097,23.2,3586,5607200,13232665,110,3288,417.2,27.4,NaN,38,4,2.8,5.9,36.94111529,12.22011511,6.060234093,5374000000,14.51421085,21.71127601,0.971989563,7.42,0.589397,99.92,370.6791936,20400,20400,1.627972215,NaN,NaN,NaN,NaN,NaN,NaN,3.591666667,0.819999993,33.27000046,14.19918404,8.430000305,0.416295528,0.036323324,NaN
2013 [YR2013],-619062900,280337968.1,-2824203575,3815674787,6927118,2238018773,370780000,2238390588,6174118564,5.621673453,388571620.2,304567237.4,NaN,5407752113,6829130112,12.338326,10.91546948,7.382668939,2.58754E+11,2.43931E+11,3.84347E+11,2.50836E+11,71959936513,41891205506,1.30332E+11,3.55295E+11,3.34805E+11,1.50113E+11,88268000000,1.76344E+11,9.116896961,9.674829834,42.25015396,134.0267856,5263936003,2595569642,7335027592,6912027592,3099060450,6731841257,3640613484,NaN,NaN,7.804511846,NaN,4042.893053,4042.893053,21790220341,18694580519,106.51235,1.6921,NaN,17.77379036,9,98.42115,419064,300,1728265,NaN,3688170,2031430,5.609877953,99.54006958,5.8565689,NaN,1278700,191800,NaN,NaN,9.070666526,252.5,20.99532215,-2.338260868,50541570548,1.05857E+11,NaN,NaN,127.7929318,3.175188109,2.332409928,17.59058872,34.03447732,127.3072128,8.18745136,104.7845841,14.20420074,22,3493,5719600,21877873,111,3295,417,28.8,NaN,37,4,2.7,6.4,45.54245496,10.78278863,2.797323462,6070000000,14.07409808,21.42759937,1.144582315,7.42,1.570712,99.92,402.8577021,20400,20400,1.622360822,NaN,NaN,NaN,NaN,NaN,NaN,3.55,1.370000005,35.41999817,15.54044357,8.329999924,0.685129166,0.09855815,NaN
2014 [YR2014],-230435500,65765923.78,-3169531477,3280839173,4981486,2175751344,495780000,1957488937,6666172984,5.631956167,403208444.5,397533350.5,NaN,5531628676,7278473602,-6.221263238,4.024038629,5.764713547,2.69166E+11,2.57993E+11,4.05961E+11,2.62273E+11,76576562894,40694510471,1.36489E+11,4.00694E+11,3.84126E+11,1.50055E+11,95718700000,2.02799E+11,11.5268744,12.02405995,37.44865159,125.1261811,5347732127,2434092422,7468096567,7159296567,2796701464,6547842569,3779748426,NaN,32.27195868,8.751837579,NaN,4281.824074,4281.824074,23953408502,19790562191,105.3581,1.63077,NaN,14.19719028,10,98.09046,434642,577.9299927,1355798,NaN,3756020,2079480,7.363436728,99.8,6.583355083,NaN,1280600,191800,NaN,NaN,7.382784102,327.82,13.86186661,-5.198476893,63673860800,1.08681E+11,NaN,NaN,137.4211673,8.415225438,2.490388306,10.80871832,31.09035458,92.14238739,7.35766459,94.01564789,15.56805801,20.9,3372,5835500,20849181,132,2980,424,26.8,NaN,30.6,4,2.3,6.4,43.04952248,7.60556455,4.010434508,5732000000,14.73327211,20.5258166,1.002830931,7.42,1.379158,99.92,371.2076727,20400,20400,1.713569023,53.88932702,25.99766555,17.54865309,33.31909193,29.44860667,22203900000,3.55,1.470000029,34.06000137,NaN,8.050000191,0.559167862,0.019690653,NaN
2015 [YR2015],-1009094000,79086922,-2422081515,2425023595,5954780,1628068088,630860000,1777941002,7062807998,6.430342008,412665805.6,200766770,NaN,4892279383,7025882290,-5.633419857,3.875825443,4.159675334,2.79599E+11,2.68724E+11,3.98273E+11,2.73115E+11,79036120479,38152946154,1.41469E+11,4.30489E+11,4.13684E+11,1.51488E+11,1.07958E+11,2.24499E+11,12.17321924,12.66773719,35.18960049,110.9615707,4642212874,2296969776,6678178340,6417478340,2350024278,5060187304,3482658803,NaN,42.58366105,12.07187591,NaN,4214.829509,4214.829509,24127188674,19175935301,106.19974,1.45298,NaN,15.6386404,10,98.08164,451212,1068.400024,1753400,NaN,3825700,2131200,13.21565618,99.80231476,NaN,NaN,1280600,191800,NaN,NaN,7.572476859,474.97,14.12893994,-4.054510485,83240468136,1.36207E+11,NaN,NaN,146.3581034,3.427287505,2.458368641,19.53336064,33.25120009,93.60730743,7.14930916,80.11972809,18.51880646,19.9,3221,5956900,42524386,122,3109,424,29,NaN,32.1,4,2.1,6.4,50.10160274,5.217995805,3.159397709,4070000000,13.93596113,19.1277221,1.107602823,7.53,6.993525,99.94,282.1295753,20400,20400,1.752024087,72.45655758,27.24194835,16.80166806,33.769573,30.06601324,24267200000,3.64167,1.830000043,33.15000153,NaN,7.559999943,0.861548185,0.044076443,NaN
2016 [YR2016],-578968800,112572009.6,-2339826753,2413588893,7538903,1903595718,447290000,1967811283,7311557323,10.49921602,677755058.7,226088755.7,NaN,5220996513,6741189076,-3.836224111,4.335855889,2.640218522,2.91722E+11,2.75819E+11,4.0629E+11,2.9825E+11,84525159354,40383571838,1.4573E+11,4.76331E+11,4.51316E+11,1.70648E+11,1.26449E+11,2.38872E+11,22.45503053,23.6996543,35.82540888,105.823574,4593300256,2208852868,6813092066,6455292066,2440818090,4769039436,3416651291,NaN,28.20362948,8.047505596,NaN,4681.174733,4681.174733,26964623071,20195845937,108.13411,1.39746,NaN,16.51057053,10,98.47782,469852,1930.699951,1763629,NaN,3894285,2185215,NaN,99.92182922,NaN,NaN,1287800,191800,NaN,NaN,8.911829225,513.84,24.37318964,-2.195335858,89287580626,1.38067E+11,NaN,NaN,146.9271997,6.050564304,2.42149746,17.42687924,34.43346496,89.17243195,6.41248226,71.92367554,8.78043079,18.9,3043,6079500,65799849,84,2841,424,26.8,NaN,25.4,4,2.2,6.4,53.13998068,3.439765227,6.638134292,4000000000,11.90061791,10.44949973,0.710268686,7.53,4.055153,99.94,307.9271873,20400,20400,1.697389571,60.47351087,27.03509659,16.94917318,35.70111438,28.13084677,26638800000,3.68333,2.529999971,30.29999924,NaN,7.210000038,0.644726753,0.018141489,NaN
2017 [YR2017],78143900,131327955.7,-2502182817,2573040010,5301675,2365070163,401760000,2177013757,7454328674,7.95854217,583467371.7,185300386.7,NaN,5793673295,6901489136,6.121914401,4.739937254,5.10440931,3.05549E+11,2.89898E+11,4.28614E+11,3.14887E+11,92970157315,43090414025,1.50499E+11,5.30476E+11,5.04885E+11,1.81703E+11,1.44863E+11,2.6488E+11,26.66968755,28.02148175,34.25284136,100.6174458,4935258376,2344076950,7702934800,7331334800,2638474038,5112022211,3811167081,NaN,23.17206945,6.342228447,NaN,5046.691535,5046.691535,29771394476,22475522188,111.47049,1.00696,NaN,15.7302599,10,98.52371,501011,2100,1720954,NaN,3958480,2239720,NaN,100,NaN,15.75107296,1287800,191800,NaN,NaN,11.44304179,526.96,19.73472197,-1.590519785,1.06588E+11,1.53897E+11,NaN,NaN,151.5925936,6.327145832,2.753195738,12.68917745,36.45607733,87.7728653,6.18586302,76.98123169,13.04831886,18,2854,6198200,39813681,137,3318,424,27.3,NaN,25.6,4,2.1,6.4,43.76184091,4.958634735,12.33095959,4495000000,14.07184286,14.1969639,0.960740925,7.56,2.730615,99.94,345.3317675,21000,21000,1.604803258,NaN,26.04976986,17.04628506,35.00571232,27.97023502,29003300000,3.641666667,1.600000024,26.85000038,NaN,6.889999866,NaN,NaN,NaN
2018 [YR2018],-139267900,335029232.4,-3126812247,2734422358,5911752,2420915946,386840000,2156976620,7429104940,7.027320539,563598741.6,16289731.5,NaN,6366652596,7731831004,-2.715310149,3.757910117,5.754095526,3.17031E+11,3.06579E+11,4.67297E+11,3.26687E+11,98361252977,45274880789,1.55441E+11,5.69386E+11,5.52107E+11,1.79936E+11,1.56459E+11,2.8337E+11,26.57941554,27.41125381,31.60173001,98.8755599,5301795636,2280427991,8271108638,8020108638,2613813420,5564291556,NaN,NaN,19.73326228,5.186463304,NaN,5258.195592,5258.195592,32237600375,24458346380,106.007,1.11402,NaN,NaN,10,98.66818,528627,2558.699951,1783480,13,4024399,2298401,NaN,100,NaN,NaN,1288000,191800,NaN,NaN,11.54692062,592.63,18.88613134,-1.811047297,1.24542E+11,1.50691E+11,NaN,NaN,153.9311541,3.447445134,2.419630098,15.53033703,35.84058138,111.3349838,6.53458309,85.73608398,12.21841431,17.1,2674,6322800,NaN,NaN,3600,424,27.7,NaN,22.4,4,1.9,6.4,44.37502792,7.589510388,15.4276471,5292000000,11.11107286,17.03382115,0.881339189,7.56,0.3869273,99.94,359.5224114,20900,20900,1.599825889,NaN,25.48525288,17.99885701,38.61407944,28.00423825,30655200000,3.583333333,1.730000019,24.45000076,NaN,6.789999962,NaN,NaN,NaN
2019 [YR2019],-399164600,88467243.98,-2562479922,3107707046,5000636,2245265908,381360000,2428567694,7562339595,7.23724366,567169761.7,45385393.8,NaN,NaN,8000279348,19.82141398,4.507138923,-0.240076765,3.3132E+11,3.05843E+11,4.59488E+11,3.48475E+11,1.06664E+11,49033675087,1.60561E+11,5.90042E+11,5.46927E+11,2.20588E+11,1.62889E+11,2.96447E+11,20.39107985,21.99856862,37.3851608,103.0849986,5457813808,2732441063,8454619608,7836820043,3160773135,5554671373,NaN,NaN,20.62760814,5.725664096,NaN,5485.560329,5485.560329,32831510028,25380850300,NaN,NaN,NaN,NaN,10,NaN,551210,NaN,NaN,NaN,4093812,2362388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,677.58,19.01130308,-2.376287459,1.41134E+11,1.65132E+11,NaN,NaN,155.6761524,-0.841309433,1.543819168,20.00637866,39.02441127,NaN,NaN,NaN,NaN,16.4,2513,6456900,NaN,92,3408,NaN,29.7,NaN,20.1,4,1.4,6.7,45.97054014,6.039246621,13.91364136,4904000000,13.32245103,14.04650911,0.856521249,7.56,0.5650661,99.92,384.7132511,NaN,NaN,1.505408116,NaN,25.72899337,17.69464364,34.5376845,28.60982533,32410300000,3.541667,1.590000033,NaN,NaN,6.71999979,NaN,NaN,NaN
2020 [YR2020],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.889999866,NaN,NaN,NaN
