NaN,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),NaN,NaN,NaN,NaN,NaN,Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1991 [YR1991],-120780806.6,226077412.5,-343430086.2,519520775.4,0,142442452.6,134040000,NaN,1065457535,1.54716048,30256243.7,14756787.3,NaN,1766278232,1953417681,17.29396971,4.225799419,4.65645967,2.43906E+12,2.40183E+12,2.62221E+12,2.40784E+12,4.81545E+11,3.08943E+11,9.76884E+11,5.60388E+11,5.51688E+11,1.17695E+11,67149202200,2.96858E+11,10.75654116,10.9261707,21.00248606,51.34471684,1133936569,776366871.1,1986437860,1955598277,417201334.7,602729559.6,1052287568,NaN,NaN,13.58458978,NaN,1312.125799,1312.125799,6653076455,NaN,79.25298,NaN,55.07094955,NaN,NaN,NaN,490129,NaN,584864,NaN,3334455,1815044,0,NaN,4.006003851,NaN,1620000,112760,NaN,NaN,7.043731075,NaN,NaN,-1.436915582,78156700000,37183091062,NaN,NaN,NaN,0.756620152,NaN,NaN,26.46786617,NaN,NaN,NaN,NaN,103.4,23769,5149499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.2855377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241000000,NaN,NaN,NaN,NaN,NaN,NaN,84.10021688,7000,7000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.019999981,NaN,NaN,1.480000019,NaN,NaN,NaN
1992 [YR1992],-77571726.6,78156557.71,-245575041.7,501126969.6,0,165838155.5,166510000,NaN,1149947239,1.679428042,27456418.7,6591102.9,NaN,1444593615,1947363951,20.97810812,2.957710826,0.886897876,2.5112E+12,2.42313E+12,2.72351E+12,2.46775E+12,5.25137E+11,3.69342E+11,1.00463E+12,5.94416E+11,5.73222E+11,1.38137E+11,75655416300,3.17005E+11,9.575206416,9.929243,23.23914805,56.7407458,1352651843,939233952.7,1695315306,1634867229,393976833.8,567957714.4,904118694.2,NaN,NaN,16.45638274,NaN,1334.477698,1334.477698,6864341322,3552877883,73.29967,17.48172,67.30010986,NaN,NaN,49.21298,534810,NaN,609496,NaN,3421578,1910225,0,NaN,4.116885589,1.395752427,1630000,112760,NaN,NaN,8.900477419,NaN,NaN,0.976184423,75197600000,61823418306,NaN,NaN,38.90351109,3.025134466,NaN,NaN,29.62209811,NaN,NaN,NaN,NaN,101.2,23887,5331803,3022.383004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.74968138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,578000000,NaN,NaN,NaN,NaN,NaN,NaN,85.49806442,7000,7000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.029999971,55.18999863,NaN,1.50999999,NaN,NaN,NaN
1993 [YR1993],-1403787.184,76834658.16,-196400598.2,540046994.5,0,132639348.3,134240000,NaN,1194513979,1.40893871,31485910,7180067.6,NaN,1963577615,2105178994,13.49644805,5.836172088,7.818168509,2.65776E+12,2.61257E+12,2.84989E+12,2.57567E+12,5.15718E+11,3.46057E+11,1.05592E+12,6.4407E+11,6.32791E+11,1.44686E+11,78686654900,3.4563E+11,9.68531377,9.857948517,22.46438304,55.38179913,1465439975,1065997175,2274557914,2234725313,510965402.2,748725692.9,1220605962,NaN,NaN,12.87675081,NaN,1396.083603,1396.083603,7575369474,3860615491,77.71182,17.39276,55.37371063,NaN,NaN,53.21355,599830,NaN,625249,NaN,3526419,1995344,0,NaN,4.35794488,NaN,1650000,112760,NaN,NaN,5.674266171,NaN,NaN,-1.872763054,55659100000,65736992392,NaN,NaN,39.07491965,2.378321821,NaN,NaN,26.49093589,NaN,NaN,NaN,NaN,99.1,23992,5521763,360923.3967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.44833467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,571000000,NaN,NaN,NaN,NaN,NaN,NaN,97.7410172,8000,8000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.029999971,NaN,NaN,1.460000038,NaN,NaN,NaN
1994 [YR1994],-13648839.9,75159306.7,-92834949.71,540072881.9,0,106252703.7,108380000,NaN,1279929923,2.532573226,39582667,-2324752.5,NaN,1331794368,1894285351,2.449470236,2.020400448,1.633449973,2.71145E+12,2.65525E+12,2.75469E+12,2.62187E+12,5.40647E+11,3.73955E+11,1.05782E+12,8.87259E+11,8.67753E+11,2.51334E+11,1.18343E+11,4.82385E+11,14.50610152,14.83218323,28.32701862,64.40047925,1290928693,1092108459,1598075932,1562942647,452687266.9,576481292.4,868840980.3,NaN,NaN,16.40367325,NaN,1405.70911,1405.70911,7855937991,3657019527,71.44154,16.54924,64.78954315,NaN,NaN,54.48041,624778,NaN,645357,NaN,3631558,2082662,0,NaN,4.444317801,NaN,1700000,112760,NaN,NaN,9.074382486,NaN,NaN,2.36768448,97029000000,1.52586E+11,NaN,NaN,54.13082465,35.03011278,NaN,NaN,28.44137096,NaN,NaN,NaN,NaN,97.1,24101,5714220,88075.62397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.48478824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,431000000,NaN,NaN,NaN,NaN,NaN,NaN,101.397083,8000,8000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.029999971,NaN,NaN,1.370000005,NaN,NaN,NaN
1995 [YR1995],-13329502.12,88039143.71,-280430214.2,614265785.7,NaN,121051769.1,149470000,NaN,1265369792,2.254241708,47911012.8,2888505.3,NaN,1799388031,2098301522,-1.75765652,6.045198648,6.187597483,2.87537E+12,2.81954E+12,2.98477E+12,2.80115E+12,5.61847E+11,3.89625E+11,1.13126E+12,1.08297E+12,1.06088E+12,2.96396E+11,1.45034E+11,5.79577E+11,15.89711125,16.22812969,27.3689425,63.80014001,1362008714,1072912943,2169627251,2125371589,593804034.8,790421189,1161130893,NaN,NaN,13.2005151,NaN,1472.633753,1472.633753,8519329843,3948844538,76.07426,16.69361,60.93912888,NaN,NaN,56.8919,677900,NaN,734332,NaN,3734793,2170765,0,NaN,4.70849095,NaN,1790000,112760,NaN,NaN,9.134768675,NaN,NaN,3.348443162,1.1771E+11,1.39108E+11,NaN,NaN,61.95952126,15.09945191,NaN,NaN,22.8736273,NaN,NaN,NaN,NaN,95.2,24209,5905558,97966.85207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.20633975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,746000000,NaN,NaN,NaN,NaN,NaN,NaN,107.1428571,7300,7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.049999952,NaN,NaN,1.269999981,NaN,NaN,NaN
1996 [YR1996],-13595869.34,109795197.3,-94660482.75,649018517.7,385102.2659,74659013.9,123320000,NaN,1231625182,1.886198885,43667302.8,11627094.9,NaN,1930063136,2130455504,-2.782511261,4.324284031,4.368623323,2.9997E+12,2.94272E+12,3.02667E+12,2.96887E+12,6.05088E+11,4.39533E+11,1.15688E+12,1.20783E+12,1.18429E+12,3.20062E+11,1.60243E+11,6.16331E+11,15.24389114,15.54692084,26.49881155,56.51779145,1219505439,1043059020,2361116588,2315095357,625667835.2,708783113.7,1204824873,NaN,NaN,12.45261919,NaN,1516.003958,1516.003958,9058842190,4277349202,77.42179,16.16731,66.36045074,NaN,NaN,59.11845,722161,NaN,714355,NaN,3835056,2259203,0,14.5,4.295600059,NaN,1950000,112760,NaN,NaN,8.293894085,NaN,NaN,1.654696408,1.22382E+11,1.65617E+11,NaN,NaN,65.00436067,6.907293665,NaN,NaN,23.1801805,NaN,NaN,NaN,NaN,93.3,24311,6094259,4644685.196,NaN,NaN,579,NaN,NaN,NaN,NaN,NaN,NaN,35.72179182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,654000000,NaN,NaN,NaN,NaN,NaN,NaN,134.6938776,7300,7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.070000052,NaN,NaN,1.179999948,NaN,NaN,NaN
1997 [YR1997],-13876006.49,83351983.68,-209202342.6,540015315.1,442031.0748,75239514.15,126440000,NaN,1180301266,2.314270275,51804511.5,-3275826.5,NaN,1873569554,2374740872,9.462931856,5.734688377,6.403730425,3.17173E+12,3.13116E+12,3.22036E+12,3.13431E+12,6.26317E+11,4.58126E+11,1.22826E+12,1.32394E+12,1.30653E+12,3.59795E+11,1.79006E+11,6.71202E+11,16.18785134,16.40349871,27.17613459,58.71162961,1358958584,1141762984,2268301538,2238481480,616436678.9,715320118.4,1149969044,NaN,NaN,9.879464979,NaN,1581.943092,1581.943092,9806556822,4646624395,77.6632,15.73832,64.622612,NaN,NaN,62.47886,784887,NaN,876553,NaN,3933248,2348391,0,18.06005669,4.453187963,1.392163661,2100000,112760,NaN,NaN,7.927614691,NaN,NaN,1.627152993,93237500000,2.0713E+11,NaN,NaN,67.25760416,3.667509173,NaN,NaN,22.12860846,NaN,NaN,NaN,NaN,91.6,24408,6281639,4451150.125,NaN,NaN,579,NaN,NaN,NaN,NaN,NaN,NaN,30.63028541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,681000000,NaN,NaN,NaN,NaN,NaN,NaN,108.1632653,7300,7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.080000043,NaN,NaN,1.080000043,NaN,NaN,NaN
1998 [YR1998],-32748439.5,65412126.32,-207407122.5,556604987.3,1556059.393,88298742.79,120010000,NaN,1254452409,2.399362205,58585293,4960982,NaN,2041660015,2403760083,11.0855207,3.961012138,4.75576748,3.29736E+12,3.28007E+12,3.34156E+12,3.2274E+12,6.25142E+11,4.61376E+11,1.28002E+12,1.44839E+12,1.44049E+12,3.9241E+11,1.82011E+11,7.36604E+11,15.79857539,15.88521175,27.09293955,59.5936253,1493195872,1268333356,2455092582,2441702753,665156749.2,797921925,1248583462,NaN,NaN,8.405199834,NaN,1614.63005,1614.63005,10390106949,4984706821,88.2284,NaN,NaN,18.46174049,6,NaN,843340,NaN,867173,NaN,4031040,2439225,0,19.17554474,4.74609669,NaN,2250000,112760,NaN,NaN,7.452867858,NaN,NaN,-0.37495522,94699200000,1.9827E+11,NaN,NaN,71.12714571,5.231604748,NaN,NaN,19.50703361,NaN,NaN,NaN,NaN,89.8,24462,6470265,5614018.201,NaN,NaN,458,NaN,NaN,NaN,NaN,NaN,NaN,27.5973209,1.197415655,0.077624069,NaN,NaN,NaN,NaN,NaN,736000000,24.839403,20.77572022,0.860672936,NaN,NaN,NaN,103.8265306,7300,7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.080000043,NaN,NaN,1,NaN,NaN,NaN
1999 [YR1999],-37834294.57,68324648.09,-252271524.3,598525672,508551.6706,108035547.1,99180000,NaN,1261371666,1.878605176,68826586.2,-13830840.1,NaN,3081739301,2762686612,13.78838052,5.341449372,5.560744252,3.47349E+12,3.46247E+12,3.55804E+12,3.3233E+12,6.3608E+11,4.79679E+11,1.3555E+12,2.26334E+12,2.25574E+12,5.20783E+11,4.08435E+11,7.57994E+11,12.45760805,12.49956342,23.00953079,54.39178915,1741239104,1443215985,3676045653,3663706833,845840856.5,1153626144,970928819,NaN,NaN,5.798498955,NaN,1675.2458,1675.2458,11126529691,8775358513,NaN,NaN,NaN,17.88518906,6,NaN,872217,NaN,974484,NaN,4130741,2533357,0,20.29015541,4.86195948,NaN,2300000,112760,NaN,NaN,3.23219786,NaN,NaN,-2.727942534,99912440000,2.89538E+11,NaN,NaN,71.35953438,48.34254339,NaN,NaN,16.82628224,NaN,NaN,NaN,NaN,88,24508,6664098,3756704.988,NaN,NaN,458,NaN,NaN,NaN,NaN,NaN,NaN,25.12856706,0.65442903,0.386105017,NaN,NaN,NaN,NaN,NaN,749000000,22.96973192,10.62237036,0.857032358,NaN,NaN,NaN,107.6530612,7300,7300,0.663365739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.179999948,NaN,NaN,0.920000017,NaN,NaN,NaN
2000 [YR2000],-56293369.4,72042277.27,-179800852.9,529699203.8,367497.9843,111315280.3,151610000,NaN,1237219973,2.152070245,75300542.7,-15600674,-2081000,2963193239,3282571334,-10.56854828,5.857714205,5.837893877,3.67696E+12,3.6646E+12,3.75245E+12,3.57189E+12,6.94654E+11,5.30527E+11,1.52514E+12,2.49993E+12,2.49119E+12,5.15117E+11,4.68895E+11,8.8294E+11,12.69175305,12.73624973,20.60530255,47.3481515,1556971545,1290689007,3511248900,3498981637,723503459,939007989.6,965902938.1,NaN,NaN,6.995464099,NaN,1759.719075,1759.719075,12039933515,9625004243,99.73154,NaN,84.16477203,13.51319981,6,NaN,932424,NaN,993383,NaN,4234026,2631925,0,21.39941978,6.093875908,NaN,2380000,112760,1447.184937,113916.9609,3.399254022,NaN,NaN,-2.376882356,1.3461E+11,3.46159E+11,NaN,NaN,74.33194758,4.341055664,NaN,NaN,19.189308,14.62675571,3.09882951,15.88687897,9.38099957,86.1,24516,6865951,4172891.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.45483394,NaN,0.065885246,NaN,NaN,NaN,NaN,NaN,613000000,21.8673893,19.1502617,0.992283852,NaN,NaN,NaN,100,7300,7300,0.564235731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.190000057,NaN,NaN,0.839999974,NaN,NaN,NaN
2001 [YR2001],-41589426.46,69411742.37,-224504079.6,521068954.1,656747.0166,162931971.4,151990000,NaN,1301575563,1.287938491,46989680.9,478705.3,0,3100762173,3778360832,4.788231071,5.333135706,5.285889723,3.87305E+12,3.85831E+12,4.02028E+12,3.75241E+12,7.87442E+11,5.7939E+11,1.63873E+12,2.68513E+12,2.67445E+12,5.33498E+11,5.80158E+11,1.00948E+12,13.28281018,13.33587789,19.86857881,48.25717064,1766334828,1352490179,3663017700,3648441385,727789558.5,1039879143,1015499186,NaN,NaN,7.686022163,NaN,1837.804034,1837.804034,12953894834,10302096316,101.96428,NaN,72.03341675,15.31058025,6,NaN,1054936,NaN,942790,NaN,4341576,2735157,0,21.9,6.168064844,NaN,2450000,112760,NaN,NaN,3.16184541,NaN,19.2293773,-4.109874632,64676155960,4.8424E+11,NaN,NaN,77.29355201,1.970285582,NaN,NaN,17.9977975,17.54781532,3.24531007,16.81288338,10.43958569,84.3,24517,7076733,3743323.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.076469433,0.009510428,0.096013838,NaN,NaN,NaN,NaN,NaN,623000000,20.36073082,17.29939378,1.108430115,28.34,54.91421,41.69,95.40816327,7300,7300,0.4892599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.190000057,52.25,NaN,0.75,NaN,NaN,NaN
2002 [YR2002],-12215422.28,62981356.46,-289044784.4,602847955.1,833197.3183,158078289.1,142770000,NaN,1447460011,1.346610715,55837144.3,-3686919.3,NaN,3542681730,3880520342,10.02367154,4.643030871,4.357090361,4.05288E+12,4.02642E+12,4.09467E+12,3.93999E+12,8.02079E+11,5.94491E+11,1.68024E+12,2.90967E+12,2.89006E+12,5.73979E+11,6.18482E+11,1.04136E+12,13.63108122,13.72358676,19.72661078,43.76842254,1705527940,1488059352,4174634520,4146494876,823513903.2,1003657773,1097005659,NaN,NaN,5.342825685,NaN,1895.00044,1895.00044,13731587221,10932894504,103.97576,NaN,68.47563934,14.12907982,6,NaN,1152798,7,1086000,NaN,4447564,2847830,0,23.58403397,6.112121269,1.262135922,2550000,112760,NaN,NaN,3.393502091,NaN,22.68396909,-3.521274398,69119577309,4.31889E+11,NaN,NaN,79.21751401,3.554213255,NaN,NaN,14.64104361,14.16220379,3.039397,17.47441101,10.90833855,82.4,24505,7295394,5601242.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.71118528,0.232344231,0.113155802,NaN,NaN,NaN,NaN,NaN,725000000,23.87632384,17.41627007,0.837166293,28.34,54.27822,41.69,114.2857143,7100,7100,0.851157766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.210000038,58.65999985,NaN,0.689999998,NaN,NaN,NaN
2003 [YR2003],-44516493.5,64106164.85,-360314549.7,714762958.6,1898611.634,66542802.67,204750000,NaN,1363827572,0.727767137,38565640.4,661883.2,NaN,4533674557,4524537286,1.797845922,3.443576776,3.398916292,4.19244E+12,4.16327E+12,4.2636E+12,4.09294E+12,8.1152E+11,6.00921E+11,1.7762E+12,3.10202E+12,3.07988E+12,5.7835E+11,6.75165E+11,1.15412E+12,11.36918586,11.45091427,18.64429725,41.61623056,1792820150,1514812367,5337266688,5299173108,995095866.3,1226073344,1458361257,NaN,NaN,5.698813458,NaN,1936.88123,1936.88123,14462457150,11549995564,103.19863,12.56116,69.8001709,16.68252945,6,84.60479,1233214,7,1042770,NaN,4547228,2973327,0,24.65044403,6.106213778,NaN,2650000,112760,NaN,NaN,4.187371032,NaN,17.33761178,-3.44126297,1.8551E+11,4.19311E+11,NaN,NaN,80.39567051,3.061704124,NaN,NaN,16.78800369,13.25998116,3.03365588,21.57793999,12.05890369,80.6,24502,7520555,4229178.721,NaN,NaN,438,38.6,NaN,NaN,11,148.1,NaN,20.88692429,0,0.168931912,NaN,NaN,NaN,NaN,NaN,892000000,24.21419838,20.04325753,1.329919826,28.55,56.78314,40.52,138.0102041,7100,7100,0.884527271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.190000057,61.83000183,2.467158821,0.730000019,6.3276577,2.956196308,NaN
2004 [YR2004],-65271226.22,81164257.8,-345598627.1,785596855.6,2309713.932,93655296.94,333370000,NaN,1515001628,0.668764405,41076684,17907111.4,NaN,5271372276,5638799440,-5.209084538,4.429684554,4.538012488,4.37816E+12,4.3522E+12,4.45836E+12,4.34119E+12,8.20248E+11,6.01293E+11,1.83254E+12,3.26437E+12,3.24482E+12,6.0435E+11,6.69176E+11,1.20446E+12,13.25958208,13.33945868,18.51354757,39.90297434,1724661581,1435904510,6179176459,6142175584,1143984773,1321690424,1680343633,NaN,NaN,6.378684607,NaN,2015.637506,2015.637506,15527659081,12142717574,107.57535,12.56108,NaN,19.2139492,6,87.73149,1319648,7,1108856,NaN,4646980,3103024,0,25.69363022,6.272301696,NaN,2650000,112760,NaN,NaN,3.133432258,46.71,17.37911927,-3.394903853,1.88391E+11,3.59935E+11,NaN,NaN,81.09824091,0.769711004,NaN,NaN,14.03383872,15.18810654,3.07281566,24.54393578,12.84499454,78.9,24519,7750004,5205525.413,NaN,NaN,NaN,NaN,NaN,NaN,11,173.6,NaN,16.1824191,0,0.374631627,NaN,NaN,NaN,NaN,NaN,894000000,24.56537392,23.00001154,1.070773165,28.55,56.92238,40.52,145.0428571,6000,6000,0.924055932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.210000038,NaN,NaN,0.769999981,NaN,NaN,NaN
2005 [YR2005],-53450076.84,102367271.6,-372865589.1,772185381.7,1862464.533,164456376.9,223730000,NaN,1452500027,0.739866896,48441194.6,3272772.9,NaN,5620455959,6561634293,10.03276098,1.713164564,2.050919208,4.45316E+12,4.44146E+12,4.41556E+12,4.32953E+12,8.74344E+11,6.41118E+11,1.92159E+12,3.46285E+12,3.45348E+12,6.40061E+11,7.48447E+11,1.31653E+12,12.1919258,12.22499437,18.48363998,39.09593119,1648632072,1579965377,6565043460,6547285040,1213458998,1353205876,1797833841,NaN,NaN,5.331675411,NaN,2052.528339,2052.528339,16339425053,12993263707,107.28887,14.43944,NaN,18.79039001,6,83.75604,1318140,350,1151853,NaN,4745992,3236233,0,26.71179771,6.555372045,NaN,2654000,112760,NaN,NaN,3.038572075,60.25,14.30134634,-2.695543854,2.55458E+11,3.92599E+11,NaN,NaN,85.44877295,4.293664135,7.6075,3.596098155,15.45997158,14.43446541,2.93186998,24.12298584,12.53601837,77.3,24561,7982225,5401274.065,NaN,NaN,NaN,NaN,NaN,NaN,11,168.2,21.4,13.62182837,0,0.549277175,NaN,NaN,NaN,NaN,NaN,1018000000,29.94204175,20.43680965,0.862950326,28.55,57.00217,40.52,147.5086735,8000,8000,0.93065751,NaN,NaN,NaN,NaN,NaN,NaN,3.65,1.220000029,NaN,NaN,0.800000012,NaN,NaN,NaN
2006 [YR2006],-54978160.78,1133353671,-445824226.3,953373985.2,1596399.488,258865556.3,1359440000,NaN,604521701.9,0.600540191,42023701.7,56836089.5,NaN,5972538676,7075212270,-0.295107913,3.943738828,3.782718315,4.62878E+12,4.60947E+12,4.6556E+12,4.50483E+12,9.01E+11,6.60828E+11,2.02692E+12,3.6748E+12,3.659E+12,6.63593E+11,7.77478E+11,1.44191E+12,12.46813756,12.52196963,18.05792571,39.77469871,1771034138,1575302774,7027863025,6997650175,1269086284,1526225060,1935014643,NaN,NaN,5.720634606,NaN,2135.262731,2135.262731,17469806798,13725990697,120.77007,11.4644,NaN,19.70960999,6,86.81449,1356818,415,1095952,NaN,4843943,3372954,0,27.9,5.949489163,NaN,2500000,112760,NaN,NaN,3.051717843,59.99,11.23813256,-4.501157565,2.61598E+11,5.43905E+11,NaN,NaN,88.68059676,2.094317073,7.821666667,2.588145618,18.53483721,15.82168293,2.96771049,25.40521812,13.02379417,75.8,24629,8216897,11807452.25,NaN,NaN,758,NaN,NaN,37.5,11,211.1,21.4,13.33966452,0.381017075,0.64210971,NaN,NaN,NaN,NaN,NaN,1228000000,30.67828191,21.62474627,0.988771545,28.55,52.25749,40.52,187.755102,NaN,NaN,0.909882099,NaN,NaN,NaN,NaN,NaN,NaN,3.583333333,1.220000029,NaN,NaN,0.810000002,NaN,NaN,NaN
2007 [YR2007],-261682357.9,142050167.7,-755034562,1350078306,1974369.886,268794268,298950000,NaN,769006144.5,0.453432189,36772435.2,16904564.4,NaN,6907159189,7801383461,27.23490038,5.986349322,5.820824381,4.90588E+12,4.87778E+12,4.96745E+12,4.75086E+12,8.85051E+11,6.33603E+11,2.19492E+12,3.90998E+12,3.88676E+12,8.61872E+11,7.62884E+11,1.60348E+12,14.04954257,14.13349447,22.04285312,49.11378415,2307696088,2004334916,8158257572,8109798133,1798312733,2208516281,2433926156,NaN,NaN,5.860688524,NaN,2258.491879,2258.491879,18981657981,14456399437,NaN,NaN,NaN,14.94869041,6,NaN,NaN,178,1158679,NaN,4941150,3513643,0,28.71139336,5.955502909,1.262135922,2500000,112760,NaN,NaN,3.627352935,52.51,14.3458937,-7.811584435,2.49195E+11,6.95853E+11,NaN,NaN,89.83173133,0.390153238,7.813333333,4.344562975,20.71098196,13.86164474,2.89010143,27.92425346,16.78012848,74.4,24729,8454793,2334816.517,NaN,NaN,NaN,NaN,NaN,33,11,197.2,21.4,13.0854004,3.063881291,1.16023297,NaN,NaN,NaN,NaN,NaN,2037000000,31.15944293,20.44135671,0.785241264,28.4,49.246,39.41,267.0558673,8000,8000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.566666667,1.230000019,NaN,NaN,0.819999993,NaN,NaN,NaN
