,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),,,,,,Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1985 [YR1985],-491422763.249557,0.0,-15145759995.433,31039697343.9032,0.0,-8448054244.62721,240000.00000000198,26506763265.3779,,,,,,95347572772.3595,118168416911.5274,,-9.794502264713302,,778227227530.94,,,,428792548891.682,67505473801.9917,331448795896.102,376318167761.365,414938009461.365,113163000000.0,155940303353.848,208920664769.14902,17.01319976618182,15.429717253617259,30.071096666201925,66.71349445961422,,,103897892810.97874,114560466444.33047,31243235781.33628,38070679182.77195,57037234789.485634,,,0.023987332100808032,,,,,,,,,,,,,0.0,2187821.0,,3588438.0,9530555.0,0.0,,,,2550000.0,2149690.0,,,28.3054674802295,,,-61.74123917060954,-172531400000.0,379018748524.586,,,70.3473988323421,-1.03887538833159,,,39.06449717123983,,,,,50.2,26208.0,13118993.0,,,,,,,,,,,72.64952910522715,96.37613796797895,0.1169437551740176,,,,,,23622000000.0,14.940733018365174,0.504542983898117,1.1683242558262479,,,,35.46159704,62500.0,62500.0,16.9952008673515,,,,,,,,,,,,,,
1986 [YR1986],-965935919.055649,0.0,-14599662731.8718,22772344013.4907,0.0,-7797639123.10287,930000.0,20120464281.7902,,,,,,81297147154.9216,126013591402.09668,,17.012746259163535,,910625051070.5021,,,,578079005007.587,74160481099.5757,313807499451.704,322020334178.086,361349945678.086,85989000000.0,121789810554.348,188404525992.715,13.622867972130495,12.14014433741603,26.702972102515037,62.48922153118301,,,86962013010.55522,97583026108.04375,23221442073.99406,31120442884.14799,49789231332.36268,,,0.030927510150956537,,,,,,,,,,,,,28.0,2460924.0,,3600277.0,10193888.0,0.0,,,,2700000.0,2149690.0,,,24.111935518405,,,-36.77615586055097,-59162500000.0,347657210198.75,,,68.0939384709315,-26.870106902208818,,,49.85983273689997,,,,,47.1,25226.0,13794165.0,,,,,,,,,,,83.06199898930848,,,,,,,,19112000000.0,16.462880150211863,0.24843310034158428,1.4221188647919873,,,,26.04896684,,,,,,,,,,,,,,,,,
1987 [YR1987],1173333333.33333,0.0,-11384000000.0,25680000000.0,0.0,-8224000000.0,1210000.0,24909304907.7218,,,,,,78881340160.9312,111202572878.20253,,-6.6324960149632375,,850227880846.994,,,,518348697220.963,74568141540.10129,309807192117.142,320931301891.369,357861301091.369,99045000000.0,128820403873.605,178352459086.79,13.357770521167714,11.979296645517893,30.86174499535898,67.99430242982744,,,85695941760.04514,95557089744.02377,26447263017.356476,31821094793.057407,46408250472.033104,,,0.022311269369897874,,,,,,,,,,,,,140.0,2929420.0,,3670789.0,10774882.0,0.0,,,,2900000.0,2149690.0,,,28.4005499334617,,,-17.103816198826266,3912500000.0,333215085212.5,,,67.0404457519719,6.7414339229688665,,,52.08725325788972,,,,,44.0,24093.0,14445671.0,,,,,,,,,,,85.34838040667015,,,,,,,,20083000000.0,16.054414511523046,0.25993587164328635,1.5465482019043364,,,,29.94024341,,,16.896414193661,,,,,,,,,,,,,,
1988 [YR1988],328000000.0,0.0,-8058666666.66667,26634666666.6667,0.0,-8997333333.33333,3030000.0,22438214642.5025,,,,,,82925102390.6596,114980828299.12785,,13.109312939398194,,961686914445.24,,,,617113187668.159,77641435255.74599,311979480791.19305,330519326948.302,366989212948.302,103531000000.0,127424248669.045,182175533790.993,16.648800736229788,14.994311057884525,31.32373557573949,66.5265181404635,,,88256162068.97249,97994449385.3944,27645126835.78104,31068624833.110813,48651556282.84566,,,0.019092917202779176,,,,,,,,,,,,,331.0,3692086.0,,3727283.0,11342799.0,0.0,,,,3050000.0,2149690.0,,,27.0311367201499,,,-11.157138779290815,33646099999.9999,317834577905.0,,,67.6488800495531,-8.948644108850985,,,53.82133070476225,,,,,41.0,22887.0,15070082.0,,,,,,,,,,,82.81437183255427,,,,,,,,21784000000.0,,,,,,,31.46061615,,,15.1518818830933,,,,,,,,,,,,,,
1989 [YR1989],653333333.333333,0.0,-8200000000.0,30853333333.3333,0.0,-10728000000.0,790000.000000001,18590557936.5522,,,,,,87120917977.5949,110870511760.11052,,-0.5030158813907235,,956849476536.324,,,,607927185872.8169,75274020643.25679,316881689800.506,357064601324.745,392324573824.745,120494000000.0,151407761107.839,184734166355.957,13.736455931333156,12.50189890712128,33.74571423573083,71.82313761950263,,,95344352823.69693,104759565774.29773,32174632843.79172,36304672897.19626,48866980031.21655,,,0.012991653369392212,,,,,,,,,,,,,1240.0,3931967.0,,3770878.0,11895419.0,0.0,,,,3200000.0,2149690.0,,,35.1127749139434,,,-4.631430821942403,56743499999.9999,309920612603.0,,,68.3474527615903,8.577545703999292,,,50.255191731201265,,,,,38.2,21631.0,15666297.0,,12.0,2339.0,,,,,,,,85.78302995457871,,,,,,,,21154000000.0,,,,,,,36.61413766,82000.0,82000.0,13.390316581901299,,,,,,,,,,,,,,
1990 [YR1990],-1861333333.33333,0.0,3501333333.33333,47381333333.3333,0.0,-15616000000.0,430000.0,13437132418.9441,,,,,,95601983407.6406,119902484018.93985,,15.193425890109395,,1102227692633.77,,,,745948010817.524,81580898216.4966,322894842004.062,440525367900.289,457362917900.289,177685000000.0,216545696085.614,200413164794.60498,15.19230079744316,14.633005073455854,40.33479407710709,71.70801570535225,,,117630271802.48038,122126279813.16129,47445927903.871826,36904405874.49933,53094171379.08545,,,0.012003968244869294,,32087.706712678722,32087.706712678722,540814711183.6491,117928531531.9875,,,,,,,,1988.0,4136772.0,,3801465.0,12432320.0,0.0,100.0,8.980421365461142,,3390000.0,2149690.0,41223.73828,1912311.875,48.5849087613941,,,-2.041607738248506,56301300000.0,304463556364.5,,,69.7671327892791,7.101716388651084,,,42.60042977649299,,,,,35.6,20356.0,16233785.0,,16.0,,,,,,,,,82.93942051630198,,,,,,,,24069000000.0,,,,,,,57.32502162,146000.0,146000.0,14.0242926458954,,,,,,,,,,,,,,
1991 [YR1991],-160000000.0,0.0,-14058666666.6667,50629333333.3333,0.0,-20208000000.0,340000.0,13298434203.7563,,,,,,108869817142.008,139442059069.73978,,15.007880251994663,,1267648704848.57,,,,905659164924.286,79445699794.8263,328204526231.029,495176140475.396,504907690475.396,189694000000.0,241820786168.113,228553551831.532,8.585122246836384,8.41965329483342,38.30838857015272,74.699277643887,,,132223268484.75194,134821813211.05367,50652603471.29506,48117222963.951935,60468185395.8032,,,0.01022831516163172,,36925.5648726883,36925.5648726883,631512929527.0862,124952753032.06941,,,,14.713020324707,,,,2153.0,4574269.0,,3820317.0,12952377.0,0.0,100.0,9.172556558782132,,3579000.0,2149690.0,,,31.5772767016226,,,0.2537077006161653,74897399999.9999,298934652327.375,,,73.1585906332026,-2.262508346616201,,,43.414531199667465,,,,,33.1,19090.0,16772694.0,,27.0,,,,,,,,,82.83421247991198,94.09350510230178,0.24273241759838093,,,,,,29079000000.0,12.84423398057172,0.267824270398735,2.350819484460187,,,,61.55960816,191000.0,191000.0,12.4698079910217,,,,,,,,2.09999990463257,,,7.21000003814697,,,
1992 [YR1992],78933333.3333333,0.0,-8764800000.0,53681866666.6667,0.0,-14377866666.6667,690000.0,7466618402.50526,,,,,,114652378608.737,146898301846.4177,,3.987540163948509,,1318196706092.18,,,,932241422368.45,82641691716.2979,346832306632.55896,513394098102.008,519154298102.008,200772000000.0,264735216284.72803,219778728798.857,16.71914917861353,16.533644323022934,39.10679938515926,75.09202022875614,,,137087876662.75247,138625980801.60428,53610680907.87717,49331375166.88918,58711316907.15114,,,0.035931216562194786,,38114.12865006595,38114.12865006595,666105382289.8307,134279823006.34825,,,,14.7216901779175,,,,2380.0,4702572.0,,3827943.0,13454748.0,0.0,100.0,8.562879323455041,671.6666666666667,3650000.0,2149690.0,,,32.4294576891902,,,-0.7894954412184636,106658703000.0,286861447175.0,,,73.1022541241669,-0.29662577555041025,,,42.73433290548026,,,,,30.9,17833.0,17282691.0,,21.0,,,,,,,,,82.66347581918528,88.08155402858186,0.5492767990929507,,,,,,33698000000.0,10.454593183851708,0.14067723126348683,2.1229924973483367,,,,64.90236316,172000.0,172000.0,11.2841579833052,,,,,,,,2.0699999332428,6.65000009536743,,7.19999980926514,,,
1993 [YR1993],-1367200000.0,0.0,-4653066666.66667,45617333333.3333,0.0,-16494933333.3333,5780000.0,9223544328.28464,,,,,,111915989835.461,142927060370.4589,,-1.3637414320213708,,1300219911455.66,,,,908740512558.155,85060152965.85469,351620099893.07404,497964790834.31195,507723790834.31195,171065000000.0,238741131250.87698,229336897531.165,15.508178965575286,15.21009500485256,34.35283039055638,67.80700286746742,,,132967901424.38235,135573775923.7148,45678237650.200264,44483311081.441925,61148106697.84673,,,0.021442199641309265,,37443.80711741483,37443.80711741483,678160481480.7732,143414477332.14975,,,,14.5736703872681,,,,2503.0,5042521.0,,3874886.0,13888412.0,0.0,100.0,8.328757710441055,,3672000.0,2149690.0,,,31.2936222014092,,,0.19745151024686672,125517088000.0,266367467250.1,,,73.8740642979503,-1.6643088934256554,,,45.54798957171002,,,,,28.9,16630.0,17763298.0,,21.0,,,,,,,,,81.45726754994006,91.96132349784683,0.43217788403612495,,,,,,28198000000.0,10.663815709435857,0.17210209395498954,3.2878364412548065,,,,54.71664021,172000.0,172000.0,12.4653722820651,,,,,,,,2.04999995231628,,,6.67000007629395,,,
1994 [YR1994],-349333333.333333,0.0,6234533333.33333,45899466666.6667,0.0,-18177733333.3333,1880000.0,9138918507.29267,,,,,,111530222682.127,140700001567.3936,,0.5587201899159595,,1307484502614.27,,,,917317111063.042,88227839704.3334,353412617293.154,506229949947.12,509048149947.12,172123000000.0,242039771938.151,234986536596.318,15.396788773961639,15.31154884110404,34.00095154741037,60.07131739869712,,,135174886501.23364,135927409865.71962,45960747663.5514,35240587449.93324,62232090256.06648,,,0.01230068264367864,,37504.46748564747,37504.46748564747,686926973292.077,148007170112.2049,,,,16.8130302429199,,,,2235.0,4859501.0,,3929043.0,14285427.0,0.0,100.0,8.129645497587768,,3667000.0,2149690.0,,,28.1164900445665,,,2.8642912181538525,154621400000.0,243482500508.237,,,74.2909544648116,1.0949499570709804,,,46.14199535693214,,,,,27.0,15464.0,18214470.0,,33.0,,,,,,,,,81.80620885573147,90.7690216075904,0.350598821008922,,,,,,23338000000.0,11.560766912366843,0.21203486076812558,3.5530831520021935,,10.1924,,54.99929015,164000.0,164000.0,10.644781673537999,,,,,,,,2.03999996185303,,,6.25,,,
1995 [YR1995],1874666666.66667,0.0,8575866666.66667,53449600000.0,0.0,-16693733333.3333,1910000.0,10399125055.2735,,,,,,118158989999.013,145558309002.47952,,0.21209134494561965,,1310257564080.82,,,,924026629974.637,91156766508.7271,350574198839.37,536819671134.85596,545024621134.856,200437000000.0,263937657371.837,244312644163.973,19.8025423013921,19.50442940308396,37.33786423591167,65.04176705407788,,,143343036351.09637,145533944228.26596,53521228304.405876,39711615487.31642,64428308080.91294,,,0.01167425225861388,,37498.533687196985,37498.533687196985,709609843242.996,151010308884.04398,,,,16.8445606231689,,,,2696.0,2668863.0,,3975653.0,14663134.0,0.0,100.0,8.270696384461608,,3655000.0,2149690.0,,,29.8063279277171,,,3.2892609845447027,163262600000.0,231239869976.72,,,77.9077583448759,5.818222090890231,,,44.97322154562979,,,,,25.3,14357.0,18638787.0,,28.0,,1018.0,,,,,,,80.68151831516249,87.60138869563045,0.56618177748965,,,,,,28091000000.0,16.141645786214088,0.21723829405621525,3.455674277705533,,,,64.49866594,177500.0,177500.0,9.27846839011516,,,,,,,,2.03999996185303,,,5.8600001335144,,,
1996 [YR1996],1127466666.66667,0.0,13828933333.3333,63416266666.6667,0.0,-15592400000.0,1360000.0,16017714791.0019,,,,,,125070599658.015,152920314768.4383,,2.6374242153452343,,1344814614359.28,,,,949787793256.2681,103844890882.957,357464781564.12604,594190683321.764,594303133321.7639,237812000000.0,309938119113.953,253676052880.0,22.154604408443472,22.150412464760112,40.0228422752332,66.65385559159496,,,158662398750.8048,158692425453.07446,63501201602.13618,42253404539.38585,67313902325.183174,,,0.008872509121659102,,38378.79080860712,38378.79080860712,730634201176.6053,159208489039.21762,,,,15.2523002624512,,,,3835.0,1931516.0,,4014238.0,15019607.0,0.0,100.0,8.075484670925688,,3646000.0,2149690.0,,,35.2970013422201,,,3.3231419734845162,159995800000.0,262534546876.766,,,78.8598455973078,7.842928275424654,,,43.57949514664081,,,,,23.7,13326.0,19033845.0,,27.0,,1018.0,,,,,,,79.44753850955533,89.5496566032559,0.3047190938110969,,,,,,27744000000.0,17.07867091126887,0.18735398324020985,3.377652707146946,,,,78.27616875,178500.0,178500.0,8.468077759044471,,,,,,,,2.05999994277954,,,5.48000001907349,,,
1997 [YR1997],-3039466666.66667,0.0,12638533333.3333,64902400000.0,0.0,-15114266666.6667,2170000.0,16210181642.4455,,,,,,133455873752.941,159683414582.53067,,1.103782052277296,,1359658436708.98,,,,943449321415.53,105982123012.984,377657585160.95996,621533522539.616,621303922539.616,243384000000.0,315855883068.086,274037542960.0,22.762729401121156,22.771141262821843,39.15862800215847,65.18811702134299,,,165963557420.4582,165902249009.24326,64989052069.425896,43199465954.60614,72704246320.83578,,,0.0008318151221414384,,38712.2784165424,38712.2784165424,751017149448.4232,164055898747.86716,,,,12.2958202362061,,,,4690.0,2338534.0,,4046971.0,15360171.0,0.0,100.0,8.709237014820292,765.3593750000001,3639000.0,2149690.0,,,30.9021862958999,,,5.581999802398211,189238900000.0,271511095971.484,,,78.904917708453,3.4597244990331717,,,43.833114404965194,,,,,22.3,12411.0,19407142.0,,57.0,,1018.0,,,,,,,81.46599202237134,,,,,,,,28732000000.0,,,,,,,78.28003557,178000.0,178000.0,11.0009354234167,,,,,,,,2.07999992370605,,,5.09999990463257,,,
1998 [YR1998],-4283466666.66667,0.0,-862799999.999998,43493333333.3333,0.0,-15034000000.0,1490000.0,15542900630.162,,,,,,121352615878.336,158553248031.37286,,2.8933625208762805,,1398998284328.65,,,,971780243893.386,108024916288.91,387834483097.00696,550408117847.294,555280667847.2941,163099000000.0,241892849997.29398,276123952000.0,16.76813347307861,16.620994245143667,29.632375452218607,56.08838060154672,,,146775498092.61172,148074844759.2784,43493066666.666664,38830933333.333336,73230471426.66667,,,0.011203793716318158,,39514.78479885592,39514.78479885592,788653379805.8741,160820421626.9377,,,,23.9824295043945,,,,5101.0,2201566.0,,4078724.0,15704580.0,0.0,100.0,8.50351150906478,,3637000.0,2149690.0,,,22.5256185965919,,,7.381449997303986,224882200000.0,217408893776.664,,,78.6119676295877,-13.933743566048932,,,51.29462863015585,,,,,21.0,11598.0,19783304.0,,45.0,,1018.0,,,,,,,79.2822969105127,85.29613929719625,0.506592115515466,,,,,,30013000000.0,15.504445691068437,0.17557612852338944,2.774718160446885,,,,50.03931274,178000.0,178000.0,14.311037450059299,,,,,,,,2.09999990463257,,,4.73000001907349,,,
1999 [YR1999],778933333.333333,0.0,11548560000.0,56061466666.6667,0.0,-14058133333.3333,1440000.0,18330921206.1349,,,,,,134710395659.81,154452768314.46252,,-3.7632852180933725,,1346349988693.13,,,,907257312055.746,111245871077.268,400332364285.803,606438600000.0,614406150000.0,210231000000.0,288827000000.0,285875000000.0,25.62125003256721,25.288996537550954,34.66649385444792,57.84608697401518,,,161716960000.0,163841640000.0,56061600000.0,37485333333.333336,75511626666.66667,,,0.013519151553005877,,37791.234031010645,37791.234031010645,773202904493.4893,167089405896.18246,,,,23.3293991088867,,,,5620.0,2454119.0,,4116452.0,16078075.0,0.0,100.0,8.15445465357808,,3594000.0,2149690.0,,,28.1465143777273,,,11.75236866518721,247808100000.0,186714037589.207,,,77.5634698969089,14.488329006483042,,,49.73695605787626,,,,,19.8,10880.0,20194527.0,,72.0,,1018.0,,,,,,,77.13276702144628,89.4049029004601,0.2624349814391318,,,,,,28011000000.0,17.091342193311494,0.1943411214104669,2.9656781269461914,,10.81526,,65.42799325,178000.0,178000.0,11.3819360225849,,,,,,,,2.07999992370605,8.76000022888184,,4.34999990463257,,,
2000 [YR2000],1881066666.66667,0.0,29327466666.6667,82259466666.6667,0.0,-15490133333.3333,1140000.0,20846854711.0682,,,,,,149252914424.763,168380094214.99283,,5.625416145930018,,1422087778337.8,1426639712403.907,786786862255.956,955533010768.9498,970829346568.4,116177225392.504,413480081622.34,710680973335.0,714026023335.0,308473000000.0,384952308725.0,294439122360.0,30.258211286095747,30.116458427859836,43.40527065927124,68.16645135814582,59762902935.87173,229176369031.47284,189514926222.66666,190406939556.0,82259466666.66667,46926133333.333336,77534731309.33333,,,0.011533192611403804,,39882.62317766211,39882.62317766211,828007290158.9663,178076316917.71167,,,,17.8365898132324,,,,6004.0,2167394.0,,4164178.0,16499665.0,0.0,100.0,8.421771302859552,,3592000.0,2149690.0,41223.73828,1912311.875,43.175073300683,,,8.55524521990262,245477200000.0,219347872259.182,,,76.6908849105082,10.947984964194958,,,44.33698267189589,1045.12182617,4.2115941,386.25921631,0.0,18.7,10268.0,20663843.0,,76.0,,958.0,,,,,,,59.94579607173599,92.2645074235409,0.1472669664856061,,,,,,30238000000.0,18.404031816749562,0.14818328404152373,3.110189729303605,,10.70667,,100.0,217000.0,217000.0,10.5344033130193,,,,,,,,2.08999991416931,7.65999984741211,,4.57000017166138,,,
2001 [YR2001],-19640000.0,0.0,25092746133.3333,72980546133.3333,0.0,-15219733333.3333,2029999.9999999998,18866525322.4819,,,,,,149165345571.031,180566440594.13382,-2.8157069271234008,-1.2107438684266754,-0.8990454840305802,1404869937757.93,1413813572496.1528,782796086762.388,922710536900.1776,942636064439.0331,119668447442.792,427392437356.378,690515511468.2351,697165661468.235,273677000000.0,355788470258.635,305877470970.8,28.02757881141212,27.760228289815608,39.63372226325282,63.56062864783161,56836969556.52986,222723434133.3238,184137469724.8627,185910843058.19598,72980533333.33333,44058400000.0,79738447238.23999,,,0.007051767094925902,,39240.76809407775,39240.76809407775,840020779469.565,185737498294.13425,,,,20.8961391448975,,,,8218.0,2591615.0,,4224202.0,16978440.0,0.0,100.0,8.282868789002933,,3600000.0,2149690.0,,,35.0755016912639,,,10.461140814404859,270116800000.0,220607137747.662,,22291000000.0,75.831222443531,-1.6466775957239435,,,47.95320228157283,1096.75720215,4.46173573,387.48629761,0.0,17.7,9728.0,21202642.0,,46.0,,1078.0,,,,,,,59.94045967752059,89.47096954187307,0.20096936671885746,,,,,,31223000000.0,15.74454390876452,0.20271614334395047,3.1170020755632057,,11.24165,,87.73055953,217200.0,217200.0,11.4190048869926,,,,,,,,2.10999989509583,7.05000019073486,,4.61999988555908,,,
2002 [YR2002],614133333.333333,0.0,28037200000.0,77641200000.0,0.0,-15953600000.0,2860000.0,22185731358.2289,,,,,,156121146048.585,182489618864.45163,-10.274149330879439,-2.8191744026317167,-2.9478534384542314,1365264204082.3901,1372136420485.9924,828129573255.734,983485039198.132,889056821526.287,121966954812.558,441569808408.492,711022200901.934,715901550901.9341,291155000000.0,367898841538.217,314350730195.35004,29.270317119643263,29.07082024516688,40.94879170167527,64.59277915899332,56604463110.46854,199840495915.6032,189605920240.51572,190907080240.51575,77641333333.33333,44830400000.0,81872722344.74347,,,0.00878961674208473,,37667.03931372604,37667.03931372604,826977992588.4779,192289745591.71765,,,,21.2941207885742,,,,6744.0,2852747.0,,4294774.0,17510539.0,0.0,100.0,7.382768634828913,847.7802083333333,3600000.0,2149690.0,,,32.8731237599268,,,10.084928277772566,289495578000.0,208951693356.549,68.0,35678100000.0,76.0186669990397,5.956874288413758,,,53.64809249502049,999.53546143,4.2493763,369.50018311,0.0,16.7,9254.0,21805313.0,,61.0,,1020.0,,,,,,,59.88946062105565,89.63268194567097,0.22301484143273106,,,,,,32293000000.0,16.59582450117095,0.20976628184776205,2.7272268682961833,,10.43338,,93.38811338,215000.0,215000.0,9.75806380053797,,,,,,,,2.09999990463257,7.23999977111816,,5.26999998092651,,,
2003 [YR2003],586506666.666667,0.0,44231760000.0,98956906666.6667,0.0,-14883280000.0,3390000.0,24537673815.334,,,,,,170088127404.061,212909508158.56912,20.917511493787515,11.242061385412086,10.95834053622788,1518748043978.3901,1522499802064.4553,853706349263.697,1073705703320.7721,1027885830238.08,131605762816.975,455668829387.07104,809278707166.5901,812057157166.59,371088000000.0,442016420353.158,337965020483.963,34.81638225221676,34.69725815311247,45.85416577920807,69.83119597679816,64297675406.6,241642154617.99146,215807655244.424,216548575244.42398,98956800000.0,51744266666.666664,88215426631.17574,,,0.0063680862117369615,,41441.85377990058,41441.85377990058,933840294715.2982,205025855693.94998,,,,21.4552192687988,,,,11824.0,2948817.0,,4372310.0,18084339.0,0.0,100.0,8.266968628621326,,3600000.0,2149690.0,,,38.7218804139792,,,11.636814630860444,348504713000.0,263700857305.705,70.0,159056600000.0,76.4840490176567,2.316558657222714,,,51.137374594832906,1030.61657715,3.97909737,382.3901062,0.0,15.8,8835.0,22456649.0,,56.0,,1020.0,,,,19.0,70.7,,59.97976509911829,89.67784926594686,0.1822978488004834,,,,,,41704000000.0,16.808249216046097,0.23276413881785804,2.6629533442135167,,10.68863,,120.1877989,215000.0,215000.0,8.68711846455737,,,,,,,,2.08999991416931,,,5.55999994277954,,,
2004 [YR2004],334320000.0,0.0,65103253333.3333,131849333333.333,0.0,-13655066666.6667,3840000.0,29303891020.4748,,,,,,198838454878.804,255448434415.57373,7.734456699707067,7.958441665763189,8.254092270856674,1639616721108.3298,1648168340550.4656,940510403916.146,1249738613367.4985,1107558082302.53,147797448531.921,495512411863.416,970283486358.781,976733686358.78,494702000000.0,554758473636.513,384797772666.144,42.139735570232254,41.86145119633258,50.98530552720077,75.0827990213385,73903437048.0216,260331862435.1592,258742263029.00827,260462316362.34134,131920533333.33333,62350400000.0,100712745853.20532,,,0.007770797731431286,,44601.78641120389,44601.78641120389,1038617815010.7677,223470829816.82703,,,,20.1886596679688,9.0,,,11172.0,3189319.0,,4452116.0,18680566.0,0.0,100.0,8.612162206524603,,3500000.0,2149690.0,,,44.380839800254,397.75,,4.994159303055675,391522967000.0,375056468538.601,73.0,472940800000.0,76.8783294660169,11.05648381741669,,,50.010145470060394,986.7130127,3.58400607,400.87582397,0.0,14.9,8452.0,23132682.0,,81.0,,1020.0,,,,19.0,64.9,,59.893998674720606,89.82017747121829,0.17236958531901783,,,,,,47376000000.0,15.987461898342817,0.23162806776239456,3.7505551018481755,,10.66485,,162.402846,214000.0,214000.0,8.08155565898243,,,,,,,,2.07999992370605,,,5.82000017166138,,,
2005 [YR2005],-12447200000.0,,104325120000.0,191972800000.0,,-14766400000.0,4880000.0,157386678400.961,,,,,,250499273621.525,301363349173.86664,6.701299870322998,5.5738501216957275,5.79890048383011,1731006499713.1702,1743743982424.9814,1045692611257.604,1505703548236.7842,1161041567587.69,157465118794.25497,532522068977.51495,1230771342334.8801,1240943742334.88,702164000000.0,764491323980.894,433263746198.14996,48.65310796535579,48.254283378404274,57.050727121086034,81.9540531457672,95027215639.54721,277777481194.936,328459700124.06396,331174439522.53204,187388647220.51718,81797389981.58575,113858516368.27255,,,0.007582107075218043,,47161.11300060613,47161.11300060613,1132480994990.6213,252800903294.23807,96.10774,,,19.2922897338867,9.0,,3097604.0,14375.0,3006637.0,,4530076.0,19286107.0,0.0,100.0,9.165328858345665,,3500000.0,2149690.0,,,51.172008776656,461.19,,-9.168236058042485,354758174000.0,598937773481.031,77.0,1103534500000.0,77.2467537901589,20.14961278588075,,,44.64605805312042,1009.3404541,3.41867018,471.1194458,0.0,14.1,8076.0,23816183.0,192533333.333333,119.0,,1020.0,,,,19.0,72.0,2.5,59.90413353071876,91.04135026817704,0.1368563345875324,,,,,,59459000000.0,14.953074136857097,0.2191708524304197,4.203734564107999,10.64,0.040812,99.96,232.9260276,216000.0,216000.0,7.73059923701991,,,,,,,,2.07999992370605,,,6.05000019073486,,,
